temperature_null_frac,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_slope,temperature_delta,humidity_null_frac,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,pressure_null_frac,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_slope,pressure_delta,light_null_frac,light_mean,light_std,light_min,light_max,light_slope,light_delta,voltage_null_frac,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_slope,voltage_delta,current_null_frac,current_mean,current_std,current_min,current_max,current_slope,current_delta,voltage_sag_frac,voltage_swell_frac,voltage_dropout_frac,vibration_sum,vibration_max,vibration_active_frac,vibration_burst_max_s,motion_frac,motion_transitions,motion_longest_run_s,abs_humidity_mean,abs_humidity_std,abs_humidity_slope,dewpoint_mean,temp_rh_corr,run_id,atm_id,window_start_ts,window_end_ts,label,stage1,fine_state,purity,ambiguous,severity,run_subtype,time_to_failure_s
0,28.277,0.0532898,28.12,28.37,-0.0325386,-0.16,0,50.1928,0.118274,49.96,50.56,0.0650227,0.3,0,1005.55,0.0444434,1005.44,1005.65,-0.00152015,0,0,190.43,1.44993,185.9,194.7,-0.0353564,0.9,0,227.458,0.668608,225.1,229.1,-0.106084,-2,0,1.41344,0.0164514,1.3088,1.5104,-0.000829791,0.0056,0,0,0,3,1,0.01,1,0,0,0,12.1382,0.0218392,-0.00740002,16.9269,-0.825182,RUN_00186,ATM_019,1806938020,1806938319,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,1.5044,SENSOR_SPIKE,
0,37.6998,0.220669,37.3,38.1,0.152076,0.77,0,32.1259,0.31701,31.49,32.75,-0.216919,-1.18,0,1007.46,0.0445752,1007.35,1007.56,-0.0059362,0.11,0,182.105,1.47272,177.6,187.1,0.028299,3.1,0,233.343,0.638681,231.5,234.8,-0.174853,-1,0,0.918165,0.00413639,0.908,0.932,-0.000305518,0.0016,0,0,0,0,0,0,0,0,0,0,13.1943,0.0398862,0.020451,18.2535,-0.982116,RUN_00043,ATM_023,1794508692,1794508991,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9563,FAN_STALL,
0,29.069,0.048697,28.97,29.18,-0.00363244,-0.07,0,80.2223,0.214056,79.85,80.61,-0.0431727,-0.02,0,1008.27,0.0916286,1008.07,1008.49,-0.0571776,-0.3,0,396.211,10.3929,379.5,408.2,3.07928,-0.8,0,227.516,0.677503,225.1,229.3,0.201789,1.6,0,1.41708,0.00566858,1.4024,1.4312,-0.000227021,0,0,0,0,12,3,0.02,3,0.393333,2,118,20.5257,0.0348841,-0.0146367,25.3124,-0.809207,RUN_00062,ATM_005,1796178123,1796178422,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5031,HIGH_HUMIDITY,
0,28.387,0.112177,28.13,28.59,-0.0763528,-0.37,0,51.6143,0.28932,51.11,52.2,0.197876,1.03,0,1007.8,0.0449702,1007.69,1007.93,0.0115696,0.18,0,174.154,1.58859,169.6,177.5,0.0416765,1.5,0,226.854,1.13872,224.4,229.5,-0.605117,-1.4,0,1.42404,0.00594737,1.4096,1.4432,0.000190647,-0.0144,0,0,0,0,0,0,0,0,0,0,12.5419,0.0225344,-0.00791037,17.4694,-0.969561,RUN_00172,ATM_011,1805644520,1805644819,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,21.6666,SENSOR_BIAS,
0,42.6911,0.0741858,42.54,42.86,0.0493112,0.27,0,23.1136,0.168675,22.8,23.53,-0.110432,-0.47,0,1009.91,0.0454847,1009.81,1010.03,0.0191017,0.03,0,182.041,1.42353,177.9,186.9,-0.0402031,-2.6,0,229.817,0.708747,227.5,231.8,-0.187026,-2,0,0.910656,0.00407013,0.8992,0.9232,0.000288473,-0.004,0,0,0,0,0,0,0,0,0,0,12.3462,0.0513867,-0.0277911,17.2584,-0.912249,RUN_00042,ATM_030,1794478958,1794479257,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9632,FAN_STALL,
0,28.4246,0.116626,28.22,28.65,0.0793949,0.35,0,51.3731,0.348443,50.77,51.99,-0.238273,-1.06,0,1008.68,0.049356,1008.57,1008.81,-0.00434365,-0.02,0,191.098,1.55997,186.5,196.1,0.000732008,-1.1,0,226.929,0.663269,224.8,228.7,-0.0742475,-0.3,0,1.42058,0.00605911,1.4,1.44,0.000150796,0.004,0,0,0,1,1,0.00333333,1,0,0,0,12.4987,0.0211408,-0.000229045,17.4297,-0.96946,RUN_00178,ATM_028,1806244059,1806244358,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,31.5143,SENSOR_DRIFT,
0,28.6033,0.0865461,28.41,28.74,0.0570396,0.32,0,48.949,0.163642,48.71,49.37,-0.0919548,-0.33,0,1007.92,0.0594882,1007.78,1008.07,-0.0204922,-0.09,0,196.279,1.43112,191.6,200.5,0.0382964,1.3,0,229.101,1.75956,217.1,231.8,0.577537,1.5,0,1.4175,0.0636894,1.1904,1.5744,0.00372508,0.1168,0,0,0,0,0,0,0,0,0,0,12.0337,0.0325562,0.017869,16.8303,-0.879415,RUN_00193,ATM_039,1807535429,1807535728,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,32.1381,SENSOR_NOISE,
0,26.7639,0.0532208,26.65,26.91,0.0334776,0.19,0,51.8807,0.14327,51.53,52.14,-0.0909426,-0.34,0,1004.57,0.081808,1004.38,1004.72,0.0441218,0.06,0,190.636,1.60113,186.2,195,-0.00378271,-2.7,0,229.253,0.855428,227.2,231.8,0.308383,2.4,0,1.41326,0.00590432,1.3952,1.4296,0.000365956,0.0112,0,0,0,0,0,0,0,0,0,0,11.4826,0.0174787,0.00201309,16.0548,-0.878163,RUN_00179,ATM_019,1806258902,1806259201,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,100.456,SENSOR_DRIFT,
0,29.4869,0.0379146,29.41,29.6,0.0182858,0.09,0,54.6232,0.151234,54.2,54.87,0.0821308,0.43,0,1006.37,0.0995176,1006.18,1006.57,-0.0597256,-0.09,0,326.331,1.90185,321.1,331.8,-0.882911,-3.8,0,229.933,0.765347,227.6,232.1,-0.167661,-1.6,0,1.41226,0.00611702,1.396,1.4264,0.000526331,0.0008,0,0,0,2,1,0.00666667,1,0,0,0,14.2033,0.0589471,0.0380433,19.3905,0.279682,RUN_00016,ATM_008,1792209710,1792210009,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,28.2344,0.215139,27.96,28.69,0.140337,0.63,0,54.3192,0.501166,53.15,54.91,-0.304967,-1.49,0,1010.11,0.0515582,1009.98,1010.23,0.00250136,-0.06,0,165.965,10.6001,152,179.6,-6.32336,-17.8,0,229.414,0.696931,226.7,231.2,0.0870156,0.5,0,1.42196,0.0232596,1.356,1.4912,0.000226541,0.0488,0,0,0,22,3,0.0366667,4,0.496667,1,149,13.0628,0.0532139,0.0336767,18.1392,-0.976942,RUN_00194,ATM_038,1807608860,1807609159,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.5232,SENSOR_NOISE,
0,29.1159,0.0901561,28.97,29.35,-0.0542438,-0.26,0,52.3721,0.250302,51.72,52.71,0.149571,0.61,0,1008.49,0.106035,1008.33,1008.71,-0.0407427,-0.16,0,419.801,10.7475,401.5,431.1,-1.86507,-1.4,0,203.187,0.650793,201.4,205.3,0.201849,1.3,0,1.42061,0.00659514,1.4032,1.4368,-0.000375258,-0.0056,1,0,0,6,2,0.0166667,4,0.333333,2,100,13.2818,0.0214625,-0.00318797,18.3732,-0.952355,RUN_00076,ATM_024,1797385985,1797386284,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,28.5612,POWER_UNDERVOLTAGE,
0,29.7638,0.0899276,29.56,29.93,-0.0518519,-0.13,0,56.1277,0.181454,55.79,56.6,0.077309,0.25,0,1007.19,0.0531289,1007.07,1007.33,-0.0216417,-0.02,0,221.864,8.10643,203.7,230.2,3.63856,18.1,0,230.583,0.647448,228.5,232.3,0.0271656,0.6,0,1.41792,0.00589182,1.404,1.436,-4.71685e-05,-0.0128,0,0,0,6477,51,0.646667,193,0.723333,1,217,14.8317,0.0408825,-0.0241024,20.0856,-0.891923,RUN_00142,ATM_010,1803102745,1803103044,TAMPER,ABNORMAL,TAMPER,1,False,41.3058,TAMPER,
0,30.0443,0.144265,29.71,30.22,0.0672963,0.36,0,53.5821,0.551127,53.1,54.85,-0.312574,-1.46,0,1011.17,0.0359208,1011.1,1011.29,0.0103832,0.03,0,328.165,11.5311,313,343.6,7.06908,26.1,0,223.438,13.8585,168.1,231.9,0.832367,-0.2,0,1.41139,0.00598152,1.3936,1.4264,4.85232e-05,0.0112,0.146667,0,0,20,3,0.0433333,3,0.526667,1,158,14.3204,0.0467857,-0.0284824,19.5962,-0.962624,RUN_00089,ATM_035,1798497690,1798497989,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,27.9728,POWER_INSTABILITY,
0,28.3149,0.0956469,28.14,28.49,0.0643406,0.29,0,51.7893,0.313792,51.25,52.32,-0.214143,-0.92,0,1007.49,0.0769148,1007.31,1007.63,-0.0425345,-0.1,0,174.315,1.47977,170.3,178.7,-0.0451445,2.2,0,229.226,1.12285,226.6,231.5,-0.3625,-2.5,0,1.42413,0.00557741,1.408,1.4424,8.28916e-05,-0.0064,0,0,0,2,1,0.00666667,1,0,0,0,12.5354,0.0207335,-0.00447546,17.4566,-0.963678,RUN_00172,ATM_011,1805645180,1805645479,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,21.6666,SENSOR_BIAS,
0,28.3484,0.0813231,28.19,28.49,-0.0544137,-0.25,0,54.5059,0.258567,54.08,55.04,0.172186,0.81,0,1009.19,0.108457,1008.98,1009.46,0.0684876,0.36,0,176.448,1.36217,172.6,180.2,-0.0689981,-1.4,0,230.905,9.90366,161,251.5,-0.150959,-15.7,0,1.4181,0.00606488,1.404,1.4464,0.000289742,-0.0008,0.0266667,0,0.00333333,0,0,0,0,0,0,0,13.2105,0.01982,-0.0010174,18.3002,-0.951499,RUN_00090,ATM_010,1798569169,1798569468,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,28.0475,POWER_INSTABILITY,
0,28.7098,0.0354395,28.61,28.79,0.00711101,0.04,0,92.6348,0.1469,92.4,93.05,0.0191387,-0.04,0,1008.39,0.0734555,1008.23,1008.54,0.0394124,0.17,0,175.037,7.42312,153.6,182.2,-3.02323,-21.7,0,231.785,2.15637,221.8,235.3,0.487917,1.9,0,1.41986,0.00588415,1.404,1.4352,-0.000353337,0.004,0,0,0,10,2,0.02,3,0.133333,1,40,23.3115,0.0396637,0.0140234,27.3972,-0.607313,RUN_00061,ATM_043,1796122803,1796123102,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.86,HIGH_HUMIDITY,
0,28.9446,0.0621571,28.79,29.1,-0.0278763,-0.05,0,96.495,0.674776,94.94,97.23,0.432037,2.22,0,1008.41,0.0428442,1008.32,1008.53,-0.00249069,-0.15,0,167.088,10.6815,153.9,181.7,-0.55633,-22.1,0,230.349,0.720254,228.5,232.2,0.0485245,1.3,0,1.42014,0.00618097,1.404,1.4384,-5.68326e-05,0.0032,0,0,0,11,2,0.03,4,0.516667,3,109,24.6668,0.158042,0.0734237,28.3294,-0.478938,RUN_00061,ATM_043,1796118603,1796118902,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.86,HIGH_HUMIDITY,
0,29.351,0.0378409,29.27,29.47,-0.017343,-0.11,0,56.7825,0.0997267,56.44,56.97,-0.0373816,-0.15,0,1010.97,0.0407683,1010.87,1011.07,-0.00200682,-0.08,0,318.142,1.84753,313.2,324.4,0.888853,3.3,0,233.465,10.6553,204.1,266.5,0.422019,-3.9,0,1.41175,0.0059118,1.396,1.432,-0.000549723,0.0016,0.0333333,0.08,0,3,1,0.01,1,0,0,0,14.5917,0.0420235,-0.0247668,19.8887,0.00947334,RUN_00089,ATM_035,1798496190,1798496489,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,27.9728,POWER_INSTABILITY,
0,27.7138,0.0948058,27.53,27.87,0.0636776,0.31,0,52.0943,0.491594,51.31,53.07,-0.335943,-1.59,0.0166667,1008.87,0,1008.87,1008.87,0,0,0,187.802,1.48926,183.7,192.4,-0.0115748,2.8,0,228.53,0.820183,226.4,231.1,-0.1465,0.1,0,1.41409,0.0055628,1.3984,1.4296,0.000327865,-0.0016,0,0,0,0,0,0,0,0,0,0,12.1507,0.0523054,-0.0337296,16.9948,-0.973889,RUN_00164,ATM_006,1805029149,1805029448,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,29.1849,0.0274042,29.12,29.27,-0.00545193,-0.08,0,51.8199,0.126185,51.6,52.13,0.0214808,-0.05,0,1006.53,0.0666178,1006.38,1006.67,0.0375262,0.11,0,184.374,1.36712,180.1,188.5,0.0536393,2.3,0,231.098,1.2665,228.1,233.7,-0.736404,-3.4,0,1.41608,0.0136107,1.3552,1.4776,-0.000407087,0.0056,0,0,0,0,0,0,0,0,0,0,13.2189,0.025294,0.000829422,18.2679,-0.634861,RUN_00187,ATM_036,1806949986,1806950285,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,1.0749,SENSOR_SPIKE,
0,29.5179,0.0698885,29.39,29.66,0.0302473,0.07,0,54.4457,0.246084,53.97,54.85,-0.132879,-0.35,0,1008,0.0770265,1007.8,1008.14,-0.04383,-0.31,0,423.884,11.3985,406.7,437.1,-2.65234,1.5,0,226.743,0.665824,225.2,228.7,0.190655,1,0,1.41735,0.010114,1.348,1.4784,-0.000106305,0.004,0,0,0,23,6,0.0333333,3,0.41,2,123,14.1585,0.0254993,-0.00950394,19.3668,-0.918854,RUN_00185,ATM_029,1806803261,1806803560,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,0.565,SENSOR_SPIKE,
0,28.4838,0.0876297,28.31,28.65,-0.0588173,-0.24,0,55.7852,0.246974,55.2,56.18,0.161638,0.68,0,1005.97,0.0460347,1005.88,1006.08,0.00444218,0.05,0,191.538,1.53011,187.4,195.5,-0.0322084,-0.3,0,230.653,0.676431,229,232.3,-0.0336697,-0.8,0,1.42078,0.0265846,1.3344,1.5144,0.00139987,0.0144,0,0,0,0,0,0,0,0,0,0,13.6812,0.0258748,-0.00729569,18.7966,-0.934648,RUN_00190,ATM_011,1807206536,1807206835,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.0553,SENSOR_NOISE,
0,29.6604,0.0315098,29.57,29.75,-0.00445138,0.07,0,55.7394,0.159109,55.47,56.1,0.094317,0.31,0,1011.14,0.0865311,1010.96,1011.29,-0.053511,-0.23,0,306.523,8.00165,288.8,315.1,-3.47582,-18.3,0,226.363,19.8709,158.7,294.1,-2.1618,-22.1,0,1.41183,0.00771765,1.3984,1.4624,0.000401786,0.0016,0.1,0.0433333,0.0166667,1,1,0.00333333,1,0.223333,1,67,14.5788,0.0398915,0.0222099,19.8774,-0.445953,RUN_00089,ATM_035,1798495710,1798496009,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,27.9728,POWER_INSTABILITY,
0,28.4535,0.0608721,28.28,28.55,-0.0370952,-0.2,0,50.9731,0.0948117,50.75,51.31,0.0529899,0.32,0,1006.31,0.0627083,1006.16,1006.42,0.0333261,0.05,0,182.149,1.43925,177.8,186.1,0.032011,2.6,0,226.069,0.748477,224.1,228.2,-0.0243149,0.3,0,1.26642,0.0062208,1.2512,1.2816,-0.000997387,-0.016,0,0,0,0,0,0,0,0,0,0,12.4508,0.0302722,-0.0145952,17.3329,-0.792368,RUN_00177,ATM_030,1806165349,1806165648,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,83.6467,SENSOR_DRIFT,
0.00333333,28.4633,0.0396537,28.39,28.6,-0.0147588,-0.11,0,59.8948,0.169185,59.42,60.13,0.0928566,0.49,0,1008.05,0.0597223,1007.92,1008.18,0.0271895,0.02,0,200.206,30.0448,106.8,299.6,0.0346124,46.1,0,233.682,1.02405,231.2,235.8,0.562958,2.4,0,1.41985,0.00640692,1.4024,1.4368,-0.000279043,-0.0128,0,0,0,3,1,0.01,1,0,0,0,14.6641,0.0257821,0.0100286,19.92,-0.789082,RUN_00192,ATM_021,1807433109,1807433408,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,38.8505,SENSOR_NOISE,
0,29.2555,0.136368,29,29.46,0.0895807,0.37,0,60.7634,0.533003,60.11,61.78,-0.351385,-1.42,0,1008.7,0.106725,1008.47,1008.89,0.0702869,0.32,0,173.323,10.3776,156.7,184.2,-1.0249,-0.2,0,270.307,0.916507,267.7,272.4,0.366157,1.6,0,1.41862,0.00631173,1.3952,1.4344,-3.2011e-05,0.0088,0,1,0,7,2,0.02,3,0.366667,2,110,15.5875,0.0289696,-0.0106789,20.8964,-0.982992,RUN_00085,ATM_013,1798187232,1798187531,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,40.3002,POWER_OVERVOLTAGE,
0,29.1832,0.0652822,29.09,29.35,0.0394956,0.23,0,90.1125,0.322394,89.37,90.52,-0.203884,-1.13,0,1008.37,0.0515576,1008.23,1008.47,-0.0101452,-0.05,0,177.473,9.02725,156.9,186.4,4.399,23.4,0,234.765,1.37067,229.6,237.7,-0.145711,-1.6,0,1.41876,0.00583986,1.4,1.4352,-0.000193762,0.0072,0,0,0,0,0,0,0,0.22,1,66,23.307,0.0303273,0.000667797,27.3938,-0.94303,RUN_00058,ATM_023,1795855927,1795856226,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.6286,HIGH_HUMIDITY,
0,28.1356,0.128988,27.91,28.38,-0.0880488,-0.4,0,62.2951,0.293144,61.61,62.73,0.197834,0.87,0,1008.71,0.0844433,1008.53,1008.92,-0.0411235,-0.23,0,323.728,1.89937,317.5,328,0.903258,3.9,0,228.916,1.49485,225.9,232.2,0.918132,5.1,0,1.41357,0.00569827,1.3976,1.4288,-0.000330574,0.008,0,0,0,9523,74,0.563333,162,0.57,2,162,14.9608,0.0475968,-0.0292647,20.2468,-0.970734,RUN_00116,ATM_009,1800828142,1800828441,TAMPER,ABNORMAL,TAMPER,1,False,41.1954,TAMPER,
0,28.2138,0.0658551,28.04,28.34,-0.0425322,-0.19,0,51.6616,0.259372,51.17,52.17,0.175681,0.92,0,1007.55,0.0418343,1007.46,1007.65,0.0106711,0.04,0,197.154,1.47554,191.9,201,-0.0239123,-1.7,0,228.078,1.62775,219.2,230.8,0.146471,0.2,0,1.42009,0.00605189,1.4056,1.44,-1.26935e-05,0.0008,0,0,0,7721,60,0.57,146,0.573333,2,146,12.4284,0.0263766,0.0115679,17.3244,-0.923907,RUN_00117,ATM_021,1800896903,1800897202,TAMPER,ABNORMAL,TAMPER,1,False,46.8098,TAMPER,
0,28.7884,0.0789578,28.61,28.89,0.0411014,0.17,0,81.2809,0.323917,80.62,81.94,0.17377,1.14,0,1008.26,0.0451951,1008.15,1008.36,-0.0108539,-0.05,0,402.228,11.2214,385,416.9,5.80071,22.6,0,230.072,2.81384,218.7,233.7,-0.911747,6.7,0,1.41673,0.0061229,1.4,1.4328,4.59098e-05,-0.0088,0,0,0,31,8,0.0333333,6,0.463333,3,129,20.4598,0.141456,0.0956835,25.2595,0.216041,RUN_00062,ATM_005,1796170923,1796171222,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5031,HIGH_HUMIDITY,
0,27.2348,0.0582662,27.09,27.36,0.0318032,0.21,0,51.2141,0.203645,50.91,51.73,-0.128048,-0.59,0,1004.52,0.0511115,1004.34,1004.61,-0.0190775,-0.14,0,190.513,1.38406,185.2,194.4,0.0822916,-1,0,226.946,0.703908,225,228.7,-0.210998,-0.3,0,1.41297,0.00587246,1.3952,1.432,-0.000416133,0.0104,0,0,0,0,0,0,0,0,0,0,11.6567,0.0206862,-0.00727306,16.2857,-0.897357,RUN_00179,ATM_019,1806258002,1806258301,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,100.456,SENSOR_DRIFT,
0,28.1834,0.0438912,28.1,28.31,0.0242472,0.08,0,56.2537,0.126486,55.89,56.47,-0.06352,-0.19,0,1007.33,0.0634691,1007.21,1007.47,-0.0390128,-0.13,0,177.763,1.40904,172.9,181.6,-0.104889,2.7,0,198.275,0.90167,195.9,201.1,-0.477276,-1.6,0,1.41857,0.00615563,1.4016,1.4392,-7.45715e-05,-0.0064,1,0,0,0,0,0,0,0,0,0,13.5359,0.0213248,0.00442691,18.651,-0.805516,RUN_00073,ATM_031,1797164676,1797164975,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,31.6835,POWER_UNDERVOLTAGE,
0,28.5687,0.0799457,28.39,28.72,-0.0441382,-0.16,0,88.1466,1.6726,85.65,91.34,1.1502,5.69,0,1010.35,0.0582767,1010.23,1010.47,0.0102001,0,0,173.592,8.57819,153.4,180.8,3.34664,-1.4,0,225.299,0.989478,223.3,228,0.336337,3.4,0,1.41892,0.00585367,1.404,1.4384,-2.65176e-05,-0.004,0,0,0,3,1,0.01,3,0.203333,2,61,21.9095,0.343508,0.237077,26.4103,-0.85591,RUN_00057,ATM_031,1795774705,1795775004,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.8001,HIGH_HUMIDITY,
0,37.2613,0.0498194,37.14,37.35,0.0306397,0.14,0,32.4281,0.0703614,32.26,32.59,0.0325714,0.27,0,1008.05,0.0439486,1007.93,1008.19,0.0226769,-0.01,0,191.097,1.45911,187.4,195.7,0.00686408,-1.5,0,230.125,1.08277,227.2,232,0.52827,2.4,0,1.9958,0.00784575,1.9704,2.0168,0.000137698,0.004,0,0,0,1,1,0.00333333,1,0,0,0,12.9932,0.0576797,0.0351697,18.0233,0.601213,RUN_00032,ATM_028,1793632512,1793632811,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.851,COOLING_DEGRADATION,
0,28.686,0.100036,28.5,28.88,0.0676649,0.34,0,54.3908,0.262953,53.92,54.85,-0.178794,-0.78,0,1007.07,0.0727146,1006.93,1007.21,0.0432899,0.11,0,185.156,1.44948,180,188.9,0.218832,-1.9,0,228.881,0.652027,227,230.8,-0.0465565,0.9,0,1.4157,0.0110408,1.3568,1.4696,0.000554662,0.0368,0,0,0,2,1,0.00666667,1,0,0,0,13.4777,0.0240193,0.00819706,18.5795,-0.9603,RUN_00187,ATM_036,1806951906,1806952205,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,1.0749,SENSOR_SPIKE,
0,27.6676,0.0571903,27.57,27.82,0.0349104,0.18,0,55.4717,0.219069,54.97,55.78,-0.142393,-0.69,0,1007.16,0.0645721,1007,1007.28,0.00987184,0.03,0,197.168,1.35746,193.1,201.4,0.00799742,1.4,0,227.488,1.22626,222.4,229.6,-0.450344,-1.6,0,1.41973,0.00618965,1.4016,1.4376,0.000115436,0,0,0,0,9994,86,0.536667,103,0.543333,2,103,12.9421,0.0212756,-0.00711828,17.9479,-0.917158,RUN_00117,ATM_021,1800901883,1800902182,TAMPER,ABNORMAL,TAMPER,1,False,46.8098,TAMPER,
0,27.6592,0.10458,27.42,27.84,-0.070642,-0.33,0,53.9732,0.26901,53.55,54.52,0.179104,0.67,0,1009.01,0.051603,1008.88,1009.12,-0.0253913,-0.05,0,177.057,1.39894,172.1,181.5,0.107249,3,0,256.859,0.805907,254.2,259,-0.192283,-2.6,0,1.41572,0.00588866,1.3992,1.4304,-0.000204077,-0.0032,0,1,0,0,0,0,0,0,0,0,12.5554,0.0242004,-0.0101076,17.5052,-0.96117,RUN_00084,ATM_016,1798120424,1798120723,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,24.5297,POWER_OVERVOLTAGE,
0,29.0605,0.0506039,28.96,29.2,-0.0267612,-0.09,0,53.688,0.34745,52.9,54.19,0.23161,1.07,0,1005.52,0.057807,1005.38,1005.64,-0.0261894,0,0,193.456,8.14772,175.1,202.1,3.54257,21.1,0,222.906,12.9267,158.9,229.6,-2.01282,2.5,0,1.42028,0.00929584,1.404,1.4736,0.000770483,-0.0008,0.1,0,0.0233333,10,4,0.0166667,2,0.213333,1,64,13.6193,0.060039,0.0389359,18.7183,-0.850325,RUN_00093,ATM_043,1798871714,1798872013,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,28.9373,POWER_INSTABILITY,
0,27.8434,0.0861916,27.69,28.03,0.0576189,0.28,0,53.1269,0.291461,52.56,53.64,-0.19808,-0.95,0,1006.06,0.0443238,1005.95,1006.16,0.00775062,0.08,0,182.982,1.41131,179.3,187.6,-0.0491899,1.7,0,227.862,0.580364,226.1,229.7,-0.110956,-0.6,0,1.41666,0.00598219,1.3992,1.432,-0.000277742,-0.0048,0,0,0,13168,85,0.726667,133,0.726667,3,133,12.5283,0.0202645,-0.00478424,17.4253,-0.958644,RUN_00140,ATM_005,1802889566,1802889865,TAMPER,ABNORMAL,TAMPER,1,False,44.4424,TAMPER,
0,28.6192,0.0709716,28.49,28.81,-0.031816,-0.17,0,59.323,0.25222,58.62,59.74,0.132087,0.84,0,1008.67,0.0713973,1008.43,1008.81,-0.0408025,-0.3,0,431.7,10.7993,419.6,451.2,-2.81056,-1.1,0,229.987,0.664026,228.3,231.6,0.141096,0.3,0,1.46051,0.00837662,1.4408,1.4832,0.00399435,0.0176,0,0,0,4,2,0.01,3,0.696667,2,157,14.6467,0.0240441,0.00638758,19.9112,-0.929463,RUN_00030,ATM_021,1793406878,1793407177,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.6838,COOLING_DEGRADATION,
0,30.0219,0.187795,29.69,30.37,0.129497,0.63,0,45.2485,0.379021,44.5,45.92,-0.26003,-1.33,0,1006.43,0.0592322,1006.29,1006.56,-0.02546,-0.05,0,191.536,1.54434,187,196.4,0.0145668,4.3,0.00333333,230.48,1.01505,227.9,233.1,-0.456455,-1.8,0,1.82151,0.0328639,1.7552,1.8904,0.0221487,0.1136,0,0,0,1,1,0.00333333,1,0,0,0,12.0922,0.036218,0.0211479,16.882,-0.985395,RUN_00033,ATM_011,1793642254,1793642553,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8681,COOLING_DEGRADATION,-5890
0,29.3906,0.0738738,29.13,29.49,0.0172899,0.21,0,65.1528,0.463557,64.45,66.22,0.257664,0.87,0,1006.42,0.0667767,1006.29,1006.64,-0.0332602,-0.23,0,194.628,8.36586,175.4,202.2,3.77175,20.6,0,229.362,1.97655,219.2,232.1,-0.0578046,2.2,0,1.41083,0.00578816,1.3952,1.4296,-0.000196984,-0.0048,0,0,0,12,2,0.0333333,5,0.22,1,66,16.9185,0.12753,0.0865449,22.1639,-0.255551,RUN_00051,ATM_030,1795243265,1795243564,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.3974,HIGH_HUMIDITY,
0,29.3466,0.110462,29.13,29.55,0.075231,0.36,0,52.5294,0.248861,52.08,53,-0.168573,-0.78,0,1007.92,0.105631,1007.67,1008.09,0.0659751,0.29,0,303.892,2.04395,298.2,309.7,0.946699,3.4,0,226.458,0.770907,224.4,228.7,0.172105,0.4,0,1.42167,0.0206568,1.2432,1.58,1.91042e-05,0.0032,0,0,0,0,0,0,0,0,0,0,13.513,0.0294117,0.014754,18.6339,-0.964271,RUN_00183,ATM_042,1806615489,1806615788,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,2.9382,SENSOR_SPIKE,
